server27-1  | server listening on port 3000!
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server17:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server18:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server19:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server20:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server22:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server23:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server21:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.828Z from http://server25:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.831Z from http://server27:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.831Z from http://server28:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server29:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server30:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server26:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server31:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server33:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server32:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server34:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server36:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server35:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server37:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.832Z from http://server39:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.833Z from http://server24:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.833Z from http://server14:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.833Z from http://server38:3000/ping
client5-1   | Received response at 2023-12-25T02:26:04.834Z from http://server40:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server3:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server10:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server15:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server11:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server4:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server39:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server37:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server17:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server20:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server40:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.817Z from http://server36:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server2:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server23:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server30:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server5:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server9:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server25:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server28:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server38:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server13:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server7:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server6:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server14:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server16:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server26:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server21:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server29:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server19:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.823Z from http://server32:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server33:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server12:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server27:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server34:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server24:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server22:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server8:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server31:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server18:3000/ping
client5-1   | Received response at 2023-12-25T02:26:05.824Z from http://server35:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.831Z from http://server1:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server3:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server6:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server7:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server5:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server8:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server9:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server13:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server15:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server16:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server17:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.832Z from http://server19:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server32:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server11:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server25:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server24:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server21:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server18:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server4:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server29:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server12:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.834Z from http://server27:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server20:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server22:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server34:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server14:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server36:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.835Z from http://server28:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server30:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server37:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server31:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server26:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server39:3000/ping
client5-1   | Received response at 2023-12-25T02:26:06.836Z from http://server40:3000/ping
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.34:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.19:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.32:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.16:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.17:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.15:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.30:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.36:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.13:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.31:3000
client2-1   | Received response at 2023-12-25T02:25:52.970Z from http://server3:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.970Z from http://server1:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.971Z from http://server12:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.971Z from http://server15:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server16:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server22:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server29:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server32:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server33:3000/ping
client2-1   | Received response at 2023-12-25T02:25:52.975Z from http://server38:3000/ping
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.21:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.43:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.43:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.44:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.44:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.42:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.42:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.40:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.40:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.38:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.38:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.39:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.39:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.45:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.45:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.46:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.46:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.41:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.41:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.41:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.23:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.26:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.37:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.46:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.35:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.45:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.33:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.29:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.27:3000
client2-1   | Error waiting for response: connect ECONNREFUSED 172.22.0.39:3000
